2023-03-16 19:55:07.876035 [INFO   ] [APP] application started
2023-03-17 00:20:47.283975 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:47.283982 [INFO   ] [AUTO] hedge order 562 filled for 15 lots at $147000 average price in cents
2023-03-17 00:20:47.397101 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:47.397130 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:47.397138 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 13400; bid prices: 146800; bid volumes: 12800
2023-03-17 00:20:47.397150 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:47.397155 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:47.397159 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 62; bid prices: 147000; bid volumes: 16
2023-03-17 00:20:47.397248 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:47.397822 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:47.397834 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:47.531701 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:47.531741 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:20:47.531753 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147200; ask volumes: 1400; bid prices: 0; bid volumes: 0
2023-03-17 00:20:47.706783 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:47.706820 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:47.706832 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147300; ask volumes: 14100; bid prices: 147000; bid volumes: 12800
2023-03-17 00:20:47.706844 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:47.706849 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:47.706855 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 62; bid prices: 147200; bid volumes: 16
2023-03-17 00:20:47.706935 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:47.708126 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:47.708142 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:47.743664 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:47.743695 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:20:47.743707 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147300; ask volumes: 100; bid prices: 0; bid volumes: 0
2023-03-17 00:20:47.785829 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:47.785865 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:20:47.785876 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 147300; bid volumes: 1000
2023-03-17 00:20:47.978578 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:47.978616 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:47.978631 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147300; ask volumes: 15000; bid prices: 147000; bid volumes: 12800
2023-03-17 00:20:47.978642 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:47.978648 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:47.978653 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 62; bid prices: 147200; bid volumes: 16
2023-03-17 00:20:47.978762 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:47.979424 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:47.979441 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:48.138951 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:48.138987 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:48.138997 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 11000; bid prices: 147000; bid volumes: 1000
2023-03-17 00:20:48.139006 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:48.139009 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:48.139012 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 62; bid prices: 147200; bid volumes: 16
2023-03-17 00:20:48.139099 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:48.139215 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:48.139225 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:48.409074 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:48.409110 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:48.409124 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 11000; bid prices: 147000; bid volumes: 2820
2023-03-17 00:20:48.409135 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:48.409140 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:48.409146 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 62; bid prices: 147200; bid volumes: 16
2023-03-17 00:20:48.409231 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:48.409876 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:48.409890 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:48.729909 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:48.729941 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:48.729954 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 11000; bid prices: 147000; bid volumes: 3000
2023-03-17 00:20:48.729963 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:48.729973 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:48.729981 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 62; bid prices: 147200; bid volumes: 32
2023-03-17 00:20:48.730051 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:48.730122 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:48.730134 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:48.832399 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:48.832440 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:48.832451 [INFO   ] [AUTO] order 564 filled for 16 lots at $147200 cents
2023-03-17 00:20:48.832513 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:48.832529 [DEBUG  ] [CON] 'Exec' received 34 bytes
2023-03-17 00:20:48.832535 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:48.832544 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:48.832550 [INFO   ] [AUTO] order 572 filled for 16 lots at $147200 cents
2023-03-17 00:20:48.832592 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:48.832604 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:48.832618 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:48.832641 [DEBUG  ] [CON] 'Exec' received 34 bytes
2023-03-17 00:20:48.832649 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:48.832654 [INFO   ] [AUTO] order 557 filled for 16 lots at $147000 cents
2023-03-17 00:20:48.832686 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:48.832708 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:48.832783 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:48.832792 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:20:48.832797 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147200; bid volumes: 32
2023-03-17 00:20:48.832952 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:48.832963 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:48.832969 [INFO   ] [AUTO] hedge order 575 filled for 16 lots at $147000 average price in cents
2023-03-17 00:20:48.833066 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:48.833077 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:48.833086 [INFO   ] [AUTO] hedge order 576 filled for 16 lots at $147000 average price in cents
2023-03-17 00:20:48.833118 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:48.833127 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:48.833133 [INFO   ] [AUTO] hedge order 577 filled for 16 lots at $147000 average price in cents
2023-03-17 00:20:48.960458 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:48.960494 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:48.960502 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 10000; bid prices: 147000; bid volumes: 12830
2023-03-17 00:20:48.960511 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:48.960514 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:48.960517 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 62; bid prices: 146600; bid volumes: 61
2023-03-17 00:20:48.960593 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:48.960621 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:48.961161 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:48.961174 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:48.961259 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:48.961269 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:49.235435 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:49.235464 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:49.235473 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147300; ask volumes: 11000; bid prices: 147100; bid volumes: 2000
2023-03-17 00:20:49.235481 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:49.235484 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:49.235487 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 62; bid prices: 147200; bid volumes: 16
2023-03-17 00:20:49.235558 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:49.235585 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:49.235690 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:49.235702 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:49.235743 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:49.235753 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:49.434200 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:49.434229 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:49.434241 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147400; ask volumes: 13000; bid prices: 147200; bid volumes: 1000
2023-03-17 00:20:49.434251 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:49.434259 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:49.434267 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 62; bid prices: 147200; bid volumes: 16
2023-03-17 00:20:49.434338 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:49.434366 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:49.436470 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:49.436484 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:49.436921 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:49.436934 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:49.697698 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:49.697736 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:49.697748 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147400; ask volumes: 12000; bid prices: 147200; bid volumes: 1000
2023-03-17 00:20:49.697761 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:49.697767 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:49.697772 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 62; bid prices: 147200; bid volumes: 16
2023-03-17 00:20:49.697873 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:49.697903 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:49.697969 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:49.697979 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:49.698186 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:49.698198 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:49.910787 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:49.910819 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:49.910831 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147400; ask volumes: 12000; bid prices: 147200; bid volumes: 11000
2023-03-17 00:20:49.910841 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:49.910847 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:49.910852 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 62; bid prices: 147200; bid volumes: 16
2023-03-17 00:20:49.910939 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:49.910967 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:49.914050 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:49.914114 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:49.916034 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:49.916056 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:50.181996 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:50.182034 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:50.182046 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147400; ask volumes: 12000; bid prices: 147200; bid volumes: 1000
2023-03-17 00:20:50.182057 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:50.182062 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:50.182069 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 62; bid prices: 147200; bid volumes: 16
2023-03-17 00:20:50.182150 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:50.182179 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:50.182663 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:50.182676 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:50.182845 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:50.182858 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:50.401240 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:50.401272 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:50.401282 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147300; ask volumes: 1000; bid prices: 147100; bid volumes: 3870
2023-03-17 00:20:50.401292 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:50.401300 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:50.401304 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 62; bid prices: 147200; bid volumes: 16
2023-03-17 00:20:50.401374 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:50.401398 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:50.401445 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:50.401455 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:50.401689 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:50.401702 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:50.529877 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:50.529912 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:50.529922 [INFO   ] [AUTO] order 533 filled for 16 lots at $147300 cents
2023-03-17 00:20:50.529984 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:50.530000 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:50.530006 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:50.530022 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:50.530027 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:50.530034 [INFO   ] [AUTO] order 540 filled for 16 lots at $147300 cents
2023-03-17 00:20:50.530073 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:50.530091 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:50.530098 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:50.530196 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:50.530206 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:50.530212 [INFO   ] [AUTO] order 578 filled for 16 lots at $147400 cents
2023-03-17 00:20:50.530250 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:50.530258 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:50.530262 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:50.530378 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:50.530388 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:20:50.530396 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147300; ask volumes: 62; bid prices: 0; bid volumes: 0
2023-03-17 00:20:50.530529 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:50.530539 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:50.530544 [INFO   ] [AUTO] hedge order 592 filled for 0 lots at $0 average price in cents
2023-03-17 00:20:50.530617 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:50.530628 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:50.530637 [INFO   ] [AUTO] hedge order 593 filled for 0 lots at $0 average price in cents
2023-03-17 00:20:50.530651 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:50.530669 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:50.530675 [INFO   ] [AUTO] hedge order 594 filled for 0 lots at $0 average price in cents
2023-03-17 00:20:50.584631 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:50.584662 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:20:50.584675 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147500; bid volumes: 52
2023-03-17 00:20:50.729370 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:50.729404 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:50.729419 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147400; ask volumes: 11000; bid prices: 147200; bid volumes: 11000
2023-03-17 00:20:50.729432 [DEBUG  ] [CON] 'Info' received 88 bytes
